year,total,income_n,income_n_missing,income_n_zero,income_n_positive,income_zero_fraction,income_missing_fraction,income_sum,income_xmin,income_xmax,income_mean,income_median,income_std,income_gini,income_pietra,income_k,income_zanardi,income_legacy_z,income_top_10_share,income_top_1_share,income_top_0_1_share,income_herfindahl,income_herfindahl_normalized,income_shannon_entropy,income_shannon_inequality,income_theil,income_atkinson_0.5,income_gini_poor,income_gini_rich,income_delta_gini,income_kolkata_excess,income_pietra_over_kolkata_excess,income_pietra_over_gini,income_kolkata_small_g_prediction,income_pietra_small_g_prediction,income_adj_n,income_adj_n_missing,income_adj_n_zero,income_adj_n_positive,income_adj_zero_fraction,income_adj_missing_fraction,income_adj_sum,income_adj_xmin,income_adj_xmax,income_adj_mean,income_adj_median,income_adj_std,income_adj_gini,income_adj_pietra,income_adj_k,income_adj_zanardi,income_adj_legacy_z,income_adj_top_10_share,income_adj_top_1_share,income_adj_top_0_1_share,income_adj_herfindahl,income_adj_herfindahl_normalized,income_adj_shannon_entropy,income_adj_shannon_inequality,income_adj_theil,income_adj_atkinson_0.5,income_adj_gini_poor,income_adj_gini_rich,income_adj_delta_gini,income_adj_kolkata_excess,income_adj_pietra_over_kolkata_excess,income_adj_pietra_over_gini,income_adj_kolkata_small_g_prediction,income_adj_pietra_small_g_prediction
2013,111029,111029,0,2165,108864,0.019499410064037322,0.0,123192489.0,1.0,82000.0,1109.5523601941834,678.0,1800.6698609186542,0.5363271946845505,0.3911144388702213,0.6945425916919177,0.031820920739124625,-0.12136405657460768,0.4286350079346152,0.1195639416782951,0.02698392756720769,3.272761520337613e-05,2.372117293309479e-05,11.031233943168782,0.050467863743473895,0.586312764264169,0.24821134856882288,0.30679621704751636,0.38724009797762027,0.0804438809301039,0.38908518338383535,1.0052154529985895,0.7292459579646369,0.7011226980067065,0.40224539601341286,111029,0,2165,108864,0.019499410064037322,0.0,75329884.72887544,0.6114811490567047,50141.45422264978,678.470352150118,414.5842190604458,1101.0756756263154,0.5363271946845503,0.39111443887021025,0.6945425916919185,0.03182092073915151,-0.12136405657459645,0.42863500793463627,0.11956394167830031,0.02698392756721968,3.272761520337614e-05,2.3721172933094797e-05,11.031233943168784,0.05046786374347367,0.5863127642641691,0.2482113485688232,0.30679621704743765,0.3872400979776096,0.08044388093017196,0.3890851833838369,1.005215452998557,0.7292459579646166,0.7011226980067063,0.4022453960134127
2014,115020,115020,0,782,114238,0.006798817596939663,0.0,140637306.0,1.0,100000.0,1222.7204486176317,724.0,1920.9940243225,0.5248901286181216,0.3832161605192455,0.6906854668951715,0.03778716513679985,-0.12212861310224817,0.4215550459989613,0.11668616576031399,0.02504620644539446,3.015368655646061e-05,2.145973298084751e-05,11.093401638659877,0.04801049733209828,0.5594596666078667,0.2334357546894219,0.2894720868444657,0.38231143300666304,0.09283934616219736,0.38137093379034304,1.0048384042028669,0.7300883358735262,0.6968337982317956,0.3936675964635912,115020,0,782,114238,0.006798817596939663,0.0,82310672.45187323,0.5852691209249503,58526.912092495026,715.6205220994021,423.734843549664,1124.2984839173123,0.5248901286181213,0.3832161605192429,0.6906854668951767,0.03778716513679626,-0.1221286131022536,0.421555045998971,0.11668616576031476,0.025046206445383024,3.0153686556460616e-05,2.1459732980847512e-05,11.09340163865988,0.048010497332097946,0.5594596666078667,0.23343575468942201,0.28947208684442255,0.3823114330066119,0.09283934616218936,0.3813709337903535,1.0048384042028327,0.7300883358735215,0.6968337982317955,0.393667596463591
2015,115625,115625,0,685,114940,0.005924324324324324,0.0,144387864.0,5.0,107000.0,1248.759904864865,788.0,1907.7045301829041,0.5229362857855879,0.3812025384546843,0.689616593353481,0.037139096139403444,-0.12304322824422732,0.419248178641939,0.1152201025703935,0.023429434484882106,2.8832722579913053e-05,2.01842484977379e-05,11.105511764000198,0.04740012150413886,0.5525957108145282,0.23176062285954957,0.29031605544293465,0.38105086033441815,0.0907348048914835,0.37923318670696204,1.0051929836753555,0.7289655524324876,0.6961011071695955,0.39220221433919095,115625,0,685,114940,0.005924324324324324,0.0,50461039.50077286,1.7474127708119866,37394.633295376516,436.4198010877653,275.3922526799691,666.7094517954977,0.5229362857855882,0.38120253845466295,0.6896165933534835,0.03713909613941729,-0.12304322824422247,0.41924817864194674,0.11522010257033621,0.023429434484834255,2.8832722579913053e-05,2.01842484977379e-05,11.105511764000198,0.04740012150413886,0.5525957108145283,0.23176062285954968,0.2903160554428544,0.38105086033437213,0.09073480489151775,0.37923318670696693,1.0051929836752862,0.7289655524324464,0.6961011071695955,0.3922022143391911
2016,229781,229781,0,0,229781,0.0,0.0,403070411.0,6.0,33000.0,1754.1503039850988,1100.0,2277.7295117881936,0.47982986009352535,0.3495668026736747,0.6727809884659521,0.0500552911448278,-0.13042161492367457,0.38754393708150414,0.09991594992072006,0.016261161378079314,1.1689580957773873e-05,7.337642971791446e-06,11.88501276911683,0.03725180951471063,0.45986919126991377,0.1970429961982718,0.2504008571914793,0.35950092578784465,0.10910006859636534,0.34556197693190427,1.011589312508649,0.7285224029316129,0.679936197535072,0.359872395070144,229781,0,0,229781,0.0,0.0,166411133.04162723,2.4771523063988026,13624.337685193414,724.2162452144747,454.1445895064471,940.3804855797903,0.47982986009352535,0.34956680267343315,0.6727809884659091,0.050055291144615266,-0.1304216149237225,0.38754393708121915,0.09991594992068509,0.01626116137802791,1.168958095777387e-05,7.337642971791442e-06,11.88501276911683,0.03725180951471063,0.45986919126991355,0.1970429961982718,0.25040085719182986,0.3595009257877246,0.10910006859589472,0.3455619769318181,1.0115893125082023,0.7285224029311095,0.679936197535072,0.359872395070144
2017,228485,228485,0,0,228485,0.0,0.0,424929600.0,5.0,44000.0,1859.7702256165612,1200.0,2517.9690706563583,0.48790585792163244,0.35479412610546024,0.6759455846992102,0.048489845422260903,-0.12866487679624058,0.3942162089908541,0.10504771613933195,0.018363241816997222,1.2399392867021663e-05,8.022773057288233e-06,11.859042211010355,0.038915215330311836,0.48018363063705627,0.20435225783467803,0.2564704905359757,0.36447879620059587,0.10800830566462016,0.35189116939842036,1.0082495866889831,0.7271774264338662,0.6829646967206122,0.3659293934412243,228485,0,0,228485,0.0,0.0,178352026.92788,2.098606768366807,18467.739561627903,780.5852766171959,503.66562440803364,1056.8453868435424,0.48790585792163244,0.35479412610529376,0.6759455846991462,0.048489845422064914,-0.1286648767962622,0.39421620899071297,0.10504771613929309,0.018363241816918507,1.2399392867021663e-05,8.022773057288233e-06,11.859042211010355,0.038915215330311836,0.48018363063705616,0.20435225783467792,0.25647049053640236,0.3644787962005749,0.10800830566417252,0.35189116939829246,1.0082495866888763,0.727177426433525,0.6829646967206122,0.3659293934412243
2018,227235,227235,0,0,227235,0.0,0.0,445460918.0,5.0,70000.0,1960.353457874007,1200.0,2800.865482175397,0.4987194137250648,0.36233941891801624,0.680189038970304,0.04734494357561372,-0.12589665226967384,0.4027681952561324,0.110714989816458,0.020929355692658302,1.3384086316567035e-05,8.983395328802514e-06,11.826811506719334,0.041100955298813524,0.5069284965411999,0.21358515867781347,0.26370727208655054,0.37225154256793863,0.1085442704813881,0.36037807794060805,1.0054424536270805,0.7265396311958443,0.6870197801468994,0.3740395602937986,227235,0,0,227235,0.0,0.0,139136378.5795577,1.5617125201941697,21863.975282718377,612.3017078335542,374.8110048466007,874.8293381785995,0.49871941372506523,0.3623394189175321,0.6801890389700744,0.04734494357507152,-0.12589665226965482,0.40276819525540886,0.1107149898154065,0.0209293556916772,1.3384086316567035e-05,8.983395328802514e-06,11.826811506719334,0.041100955298813524,0.5069284965411995,0.21358515867781358,0.2637072720866856,0.37225154256678944,0.10854427048010384,0.36037807794014887,1.0054424536270181,0.7265396311948727,0.6870197801468995,0.3740395602937989
2019,225215,225215,0,0,225215,0.0,0.0,461019185.0,4.0,110000.0,2047.0181160224674,1200.0,3063.709766528092,0.5028341835460923,0.3648999116120952,0.6812947774605279,0.04767825478895984,-0.12460785108344563,0.40667183948104013,0.11454748027460049,0.02372456365346276,1.438629717629446e-05,9.946139754007996e-06,11.802432363777712,0.04238429506266794,0.5223784167118188,0.21802367393972666,0.26774096688843074,0.3781541433541301,0.11041317646569937,0.3625895549210558,1.0063718236217323,0.7256863665050461,0.6885628188297847,0.37712563765956925,225215,0,0,225215,0.0,0.0,141438666.85556757,1.2271824814020922,33747.51823855754,628.0161927738719,368.1547444206277,939.9327383959422,0.5028341835460919,0.3648999116117231,0.6812947774604956,0.047678254788403235,-0.12460785108364694,0.40667183948038677,0.11454748027421813,0.023724563653116593,1.4386297176294458e-05,9.946139754007994e-06,11.802432363777712,0.04238429506266794,0.522378416711819,0.21802367393972666,0.2677409668887644,0.37815414335316877,0.11041317646440435,0.3625895549209912,1.0063718236208854,0.7256863665043067,0.6885628188297844,0.3771256376595689
2020,132773,132773,0,0,132773,0.0,0.0,292246579.0,10.0,33000.0,2201.099462993229,1400.0,2846.944757628918,0.48931027330835963,0.35875424940910816,0.6769296172368044,0.0486168369001653,-0.12809569625755302,0.39472333395560455,0.0968725728009292,0.013812616776601616,2.013151135479087e-05,1.2599954486711415e-05,11.324881445453995,0.039971083487513215,0.4715147366465219,0.20241524513474818,0.25529128735354434,0.36406660780551997,0.10877532045197563,0.3538592344736089,1.0138332264884395,0.7331835626165648,0.6834913524906349,0.3669827049812697,132773,0,0,132773,0.0,0.0,67499544.81786397,2.30967784289663,7621.936881558879,508.3830659687133,323.3548980055282,657.5525226646229,0.48931027330835963,0.35875424940928946,0.6769296172368746,0.048616836900360644,-0.12809569625754702,0.39472333395584025,0.09687257280111827,0.013812616776790687,2.0131511354790855e-05,1.2599954486711402e-05,11.324881445453993,0.03997108348751344,0.4715147366465214,0.20241524513474796,0.2552912873533806,0.36406660780580563,0.10877532045242505,0.35385923447374923,1.01383322648855,0.7331835626169354,0.6834913524906349,0.3669827049812697
2021,172350,172350,0,0,172350,0.0,0.0,367709085.0,2.0,33000.0,2133.502088772846,1400.0,2687.2486020594847,0.47858992118967913,0.3478012729715778,0.672180518304311,0.04603519247813906,-0.13260389481884782,0.384291946444565,0.09497586658757695,0.014190865042130074,1.500697609032551e-05,9.204882704092286e-06,11.606409163424608,0.037394280662335855,0.45087340852040453,0.19477916397777417,0.25458347040996065,0.3545680054145183,0.09998453500455762,0.34436103660862205,1.00999020213447,0.7267208471649658,0.6794712204461297,0.35894244089225935,172350,0,0,172350,0.0,0.0,82444278.21773538,0.4484212198223787,7398.950127069249,478.3538045705563,313.8948538756651,602.5096480507481,0.4785899211896789,0.3478012729719165,0.6721805183044606,0.04603519247879784,-0.13260389481875584,0.38429194644546094,0.0949758665883671,0.014190865042922662,1.5006976090325506e-05,9.204882704092285e-06,11.606409163424605,0.03739428066233619,0.45087340852040453,0.1947791639777745,0.25458347040983026,0.354568005415842,0.09998453500601173,0.34436103660892114,1.0099902021345764,0.7267208471656738,0.6794712204461296,0.3589424408922592
2022,205272,205272,0,0,205272,0.0,0.0,509438332.0,4.0,65000.0,2481.772146225496,1500.0,3432.996084417629,0.49170241581764795,0.3591287739451969,0.6782578754342705,0.052658361415087715,-0.12553379190570993,0.3975769907318242,0.10674971745157202,0.019479914204807103,1.4193196002559387e-05,9.321656394899281e-06,11.741714616218566,0.04008935049407614,0.49037659171016085,0.20672369084503095,0.25041781928708456,0.3690675925230225,0.11864977323593795,0.35651575086854104,1.0073293341746894,0.7303782987277062,0.684388405931618,0.36877681186323596,205272,0,0,205272,0.0,0.0,106433629.20655558,0.8356939203118746,13580.026205067963,518.5004735499999,313.385220116953,717.2334890505709,0.4917024158176484,0.3591287739448775,0.6782578754340766,0.052658361414419756,-0.12553379190577627,0.39757699073101394,0.10674971745034756,0.01947991420359374,1.4193196002559389e-05,9.321656394899285e-06,11.741714616218566,0.04008935049407614,0.4903765917101608,0.20672369084503106,0.25041781928741447,0.3690675925218099,0.1186497732343954,0.3565157508681531,1.0073293341748897,0.7303782987270561,0.6843884059316181,0.3687768118632363
2023,201821,201821,0,0,201821,0.0,0.0,547223808.0,8.0,83000.0,2711.4314565877685,1600.0,3739.2201255667655,0.49025243398858787,0.3578439328586896,0.6773092629882665,0.05250264404724056,-0.12610591598537613,0.3972099638618063,0.10505878245706746,0.019824588845374636,1.4378039990162034e-05,9.423200915937427e-06,11.727712217846616,0.03990329778696744,0.48742422706994437,0.2058113058115396,0.2514038303989266,0.3691718629076197,0.11776803250869311,0.3546185259765331,1.0090954269049381,0.7299177077966726,0.6838446627457204,0.3676893254914409,201821,0,0,201821,0.0,0.0,116962462.73476963,1.709903129576842,17740.244969359737,579.5356416565651,341.9806259153684,799.2130243604156,0.49025243398858787,0.3578439328587781,0.6773092629883002,0.05250264404711652,-0.12610591598547052,0.3972099638618126,0.10505878245695077,0.01982458884521976,1.4378039990162034e-05,9.423200915937427e-06,11.727712217846616,0.03990329778696744,0.4874242270699446,0.2058113058115394,0.25140383039913977,0.3691718629075611,0.11776803250842133,0.3546185259766004,1.0090954269049963,0.729917707796853,0.6838446627457204,0.3676893254914409
2024,208266,208266,0,0,208266,0.0,0.0,614544375.0,8.0,90000.0,2950.766687793495,1800.0,4112.672350864595,0.49140334798190977,0.3573193519603236,0.6776843471501828,0.05197776326645764,-0.126000496834197,0.39910898053537625,0.10673281648701094,0.019960483732359036,1.4128896368295325e-05,9.32738929267709e-06,11.755282284834284,0.04011646096023136,0.4912891029757683,0.20675239387938493,0.25292652224200163,0.36986214859166355,0.11693562634966193,0.35536869430036555,1.005489109455177,0.7271406542665186,0.6842762554932161,0.3685525109864323,208266,0,0,208266,0.0,0.0,114248488.5869106,1.4872610439161287,16731.68674405645,548.5700430550863,334.633734881129,764.5771717289846,0.49140334798190977,0.3573193519601793,0.6776843471501129,0.05197776326671252,-0.12600049683400935,0.39910898053529564,0.1067328164869219,0.019960483732286538,1.4128896368295326e-05,9.327389292677091e-06,11.755282284834284,0.04011646096023136,0.4912891029757683,0.20675239387938493,0.25292652224176504,0.36986214859198707,0.11693562635022203,0.3553686943002259,1.0054891094551661,0.727140654266225,0.6842762554932161,0.3685525109864323
2025,215331,215331,0,0,215331,0.0,0.0,693433650.0,10.0,72000.0,3220.3150034133496,2000.0,4283.688146684514,0.4870224093224147,0.35551738003125205,0.6755892000506336,0.05021713866611261,-0.128171321746076,0.394537077916539,0.10134419926116933,0.017435684005239538,1.2861337116567891e-05,8.217362107684393e-06,11.80529785966849,0.03865117589169076,0.4746337984561165,0.20220180355481687,0.25411309448079944,0.3657024851021739,0.11158939062137446,0.3511784001012672,1.0123554863531858,0.7299815639405112,0.6826334034959055,0.365266806991811,215331,0,0,215331,0.0,0.0,129193585.34858592,1.8630994522487612,13414.316056191079,599.976711892788,372.61989044975223,798.0937039692429,0.4870224093224147,0.3555173800306903,0.675589200050479,0.05021713866514371,-0.12817132174630416,0.3945370779154844,0.10134419926013305,0.017435684004195262,1.2861337116567891e-05,8.217362107684393e-06,11.80529785966849,0.03865117589169076,0.4746337984561162,0.20220180355481676,0.2541130944811753,0.36570248510036907,0.11158939061919376,0.3511784001009579,1.0123554863524777,0.7299815639393576,0.6826334034959055,0.365266806991811
